02/05/2025,"-11.49","Transfer To K UMAPATHI PayID Phone from CommBank App Dosa and Chai share","+997.59"
01/05/2025,"+1000.00","Fast Transfer From RESHAB KATHIRVEL to PayID Phone Loaned return","+1009.08"
01/05/2025,"-46.09","Direct Debit 000793 BUPA AUSTRALIA 355886070000033000","+9.08"
30/04/2025,"-1000.00","Transfer To R KATHIRVEL PayID Phone from CommBank App Loan repayment","+55.17"
30/04/2025,"+1000.00","Transfer from xx9950 CommBank app","+1055.17"
30/04/2025,"-4.48","StepPay Repayment","+55.17"
30/04/2025,"-4.95","RING BASIC PLAN HAWTHORNE CA USA Card xx1147 AUD 4.95 Value Date: 28/04/2025","+59.65"
29/04/2025,"-4.99","DD *DOORDASHDASHPASS MELBOURNE VI AUS Card xx1147 Value Date: 27/04/2025","+64.60"
25/04/2025,"-7.14","RAZ*SUN TV NETWORK LIM Chennai TN IND Card xx1147 AUD 7.14 Value Date: 22/04/2025","+69.59"
24/04/2025,"-18.68","Transfer To R KATHIRVEL PayID Phone from CommBank App Loaned","+76.73"
24/04/2025,"-2.24","StepPay Repayment","+95.41"
24/04/2025,"-6.40","StepPay Repayment","+97.65"
24/04/2025,"-6.10","StepPay Repayment","+104.05"
23/04/2025,"-1700.00","Transfer to xx9950 CommBank app","+110.15"
23/04/2025,"+1779.99","VYSHNAVI V P REF 2025042300013385 REMITTANCE TO OWN ACCOUNT ABROAD","+1810.15"
17/04/2025,"-23.22","StepPay Repayment","+30.16"
17/04/2025,"+50.00","Fast Transfer From RESHAB KATHIRVEL to PayID Phone Loaned","+53.38"
17/04/2025,"-2.24","StepPay Repayment","+3.38"
17/04/2025,"+50.00","Transfer from xx9950 CommBank app","+5.62"
17/04/2025,"-46.09","Direct Debit 000793 BUPA AUSTRALIA 355886070000032000","-44.38"
16/04/2025,"-15.40","StepPay Repayment","+1.71"
16/04/2025,"-2.24","StepPay Repayment","+17.11"
16/04/2025,"-2.24","StepPay Repayment","+19.35"
16/04/2025,"-13.39","StepPay Repayment","+21.59"
16/04/2025,"-15.68","StepPay Repayment","+34.98"
14/04/2025,"-1434.00","Transfer To Ratel Pacific CommBank App Rent for April","+50.66"
14/04/2025,"+1434.00","Transfer from xx9950 CommBank app","+1484.66"
12/04/2025,"+50.00","Transfer from xx9950 CommBank app","+50.66"
12/04/2025,"-22.03","StepPay Repayment","+0.66"
12/04/2025,"+50.00","Fast Transfer From RESHAB KATHIRVEL to PayID Phone Loaned","+22.69"
12/04/2025,"-32.40","MORE TELECOM","-27.31"
10/04/2025,"-5.00","StepPay Repayment","+5.09"
10/04/2025,"-11.85","StepPay Repayment","+10.09"
10/04/2025,"-15.06","StepPay Repayment","+21.94"
10/04/2025,"-17.86","StepPay Repayment","+37.00"
10/04/2025,"+50.00","Transfer from xx9950 CommBank app","+54.86"
06/04/2025,"-5.00","StepPay Repayment","+4.86"
05/04/2025,"-21.77","StepPay Repayment","+9.86"
05/04/2025,"+20.00","Transfer from xx9950 CommBank app","+31.63"
05/04/2025,"-5.00","MYKI MELB UNI TS SW2 MELBOURNE UNI AUS Card xx1147 Value Date: 02/04/2025","+11.63"
05/04/2025,"-5.00","MYKI CLAYTON RS CLA CLAYTON AUS Card xx1147 Value Date: 02/04/2025","+16.63"
04/04/2025,"-51.24","AMAZON WEB SERVICES SYDNEY NS AUS Card xx1147 Value Date: 02/04/2025","+21.63"
04/04/2025,"-51.12","AMAZON WEB SERVICES SYDNEY NS AUS Card xx1147 Value Date: 02/04/2025","+72.87"
04/04/2025,"-0.48","StepPay Repayment","+123.99"
03/04/2025,"+50.00","Transfer from xx9950 CommBank app","+124.47"
03/04/2025,"-46.09","Direct Debit 000793 BUPA AUSTRALIA 355886070000031000","+74.47"
02/04/2025,"+50.00","Fast Transfer From RESHAB KATHIRVEL to PayID Phone Loaned","+120.56"
02/04/2025,"-7.39","TRANSPORTFORNSW TAP SYDNEY AUS Card xx1147 Value Date: 31/03/2025","+70.56"
02/04/2025,"-2.24","TRANSPORTFORNSW TAP SYDNEY AUS Card xx1147 Value Date: 30/03/2025","+77.95"
31/03/2025,"-1500.00","Transfer to xx9950 CommBank app","+80.19"
31/03/2025,"+1500.00","Fast Transfer From RESHAB KATHIRVEL to PayID Phone Loaned repayment","+1580.19"
29/03/2025,"-1500.00","Transfer To R KATHIRVEL PayID Phone from CommBank App Loaned","+80.19"
29/03/2025,"+1500.00","Transfer from xx9950 CommBank app","+1580.19"
29/03/2025,"-4.99","DD *DOORDASHDASHPASS MELBOURNE VI AUS Card xx1147 Value Date: 27/03/2025","+80.19"
28/03/2025,"-5.60","TRANSPORTFORNSW TAP SYDNEY AUS Card xx1147 Value Date: 26/03/2025","+85.18"
28/03/2025,"-17.30","StepPay Repayment","+90.78"
26/03/2025,"-15.00","Transfer To R KATHIRVEL PayID Phone from CommBank App Loan repayment","+108.08"
26/03/2025,"+100.00","Transfer from xx9950 CommBank app","+123.08"
26/03/2025,"-7.14","SUN TV NETWORK LIMITED Chennai TN IND Card xx1147 AUD 7.14 Value Date: 23/03/2025","+23.08"
26/03/2025,"-28.69","StepPay Repayment","+30.22"
25/03/2025,"-4.48","TRANSPORTFORNSW TAP SYDNEY AUS Card xx1147 Value Date: 22/03/2025","+58.91"
25/03/2025,"-4.48","TRANSPORTFORNSW TAP SYDNEY AUS Card xx1147 Value Date: 23/03/2025","+63.39"
20/03/2025,"+100.75","Transfer from xx9950 CommBank app Bupa","+67.87"
20/03/2025,"-46.09","Direct Debit 000793 BUPA AUSTRALIA 355886070000030000","-32.88"
19/03/2025,"-6.10","TRANSPORTFORNSW TAP SYDNEY AUS Card xx1147 Value Date: 17/03/2025","+13.21"
18/03/2025,"-1800.00","Transfer to xx9950 CommBank app","+19.31"
18/03/2025,"+1772.74","VYSHNAVI V P REF 2025031800031175 REMITTANCE TO OWN ACCOUNT ABROAD","+1819.31"
16/03/2025,"-47.62","StepPay Repayment","+46.57"
16/03/2025,"+63.00","Transfer from xx9950 CommBank app","+94.19"
16/03/2025,"-1434.00","Transfer To Ratel Pacific CommBank App Rent for March","+31.19"
16/03/2025,"+1434.00","Transfer from xx9950 CommBank app","+1465.19"
13/03/2025,"-23.72","StepPay Repayment","+31.19"
13/03/2025,"+50.00","Transfer from xx9950 CommBank app","+54.91"
12/03/2025,"-10.00","MYKI CLAYTON RS CLA CLAYTON AUS Card xx1147 Value Date: 07/03/2025","+4.91"
12/03/2025,"-4.07","StepPay Repayment","+14.91"
12/03/2025,"-8.80","StepPay Repayment","+18.98"
12/03/2025,"-4.07","StepPay Repayment","+27.78"
12/03/2025,"-32.40","MORE TELECOM","+31.85"
08/03/2025,"-17.74","StepPay Repayment","+64.25"
08/03/2025,"-36.00","StepPay Repayment","+81.99"
08/03/2025,"+100.00","Transfer from xx9950 CommBank app","+117.99"
06/03/2025,"-6.49","StepPay Repayment","+17.99"
06/03/2025,"-42.47","StepPay Repayment","+24.48"
06/03/2025,"-46.09","Direct Debit 000793 BUPA AUSTRALIA 355886070000029000","+66.95"
05/03/2025,"-159.00","APPLE.COM/BILL SYDNEY AU AUS Card xx1147 Value Date: 02/03/2025","+113.04"
05/03/2025,"-16.50","MCDONALDS 1788 CHADSC CHADSTONE AUS Card xx1147 Value Date: 28/02/2025","+272.04"
05/03/2025,"-10.00","MYKI CLAYTON RS CLA CLAYTON AUS Card xx1147 Value Date: 28/02/2025","+288.54"
05/03/2025,"-21.00","StepPay Repayment","+298.54"
05/03/2025,"-1.60","StepPay Repayment","+319.54"
05/03/2025,"-13.96","StepPay Repayment","+321.14"
05/03/2025,"-14.28","StepPay Repayment","+335.10"
04/03/2025,"-17.41","AMAZON WEB SERVICES SYDNEY NS AUS Card xx1147 Value Date: 02/03/2025","+349.38"
02/03/2025,"-22.84","StepPay Repayment","+366.79"
01/03/2025,"-4.99","DD *DOORDASHDASHPASS MELBOURNE VI AUS Card xx1147 Value Date: 27/02/2025","+389.63"
27/02/2025,"-10.70","DD *DOORDASH CHILLIIND MELBOURNE VI AUS Card xx1147 Value Date: 22/02/2025","+394.62"
27/02/2025,"-30.12","StepPay Repayment","+405.32"
26/02/2025,"-11.36","FRESH FRUIT MART CLAYTON VI AUS Card xx1147 Value Date: 24/02/2025","+435.44"
26/02/2025,"-22.70","DD *DOORDASH GLENNYKEB MELBOURNE VI AUS Card xx1147 Value Date: 23/02/2025","+446.80"
25/02/2025,"-1000.00","Transfer To R KATHIRVEL PayID Phone from CommBank App Loan repayment","+469.50"
25/02/2025,"-1646.00","Transfer to xx9950 CommBank app","+1469.50"
25/02/2025,"+2646.44","VYSHNAVI V P REF 2025022500031051 REMITTANCE TO OWN ACCOUNT ABROAD","+3115.50"
25/02/2025,"-7.14","RAZ*SUN TV NETWORK LIM Chennai TN IND Card xx1147 AUD 7.14 Value Date: 22/02/2025","+469.06"
22/02/2025,"-10.21","StepPay Repayment","+476.20"
22/02/2025,"-30.73","StepPay Repayment","+486.41"
22/02/2025,"-10.04","StepPay Repayment","+517.14"
21/02/2025,"-50.72","AMAZON WEB SERVICES SYDNEY NS AUS Card xx1147 Value Date: 19/02/2025","+527.18"
20/02/2025,"-46.09","Direct Debit 000793 BUPA AUSTRALIA 355886070000028000","+577.90"
18/02/2025,"-63.00","Transfer To R KATHIRVEL PayID Phone from CommBank App Loan repayment","+623.99"
18/02/2025,"-7.21","TRANSPORTFORNSW TAP SYDNEY AUS Card xx1147 Value Date: 16/02/2025","+686.99"
15/02/2025,"+34.23","Fast Transfer From Vyshnavi Venkatesalu Sent from Revolut","+694.20"
15/02/2025,"-38.85","StepPay Repayment","+659.97"
14/02/2025,"-1469.00","Transfer To Ratel Pacific CommBank App Rent for February plus u...","+698.82"
13/02/2025,"-32.40","MORE TELECOM Victoria VI AUS Card xx1147 Value Date: 12/02/2025","+2167.82"
11/02/2025,"-12.99","APPLE.COM/BILL SYDNEY AU AUS Card xx1147 Value Date: 08/02/2025","+2200.22"
06/02/2025,"+1806.68","VYSHNAVI V P REF 2025020600033390 REMITTANCE TO OWN ACCOUNT ABROAD","+2213.21"
06/02/2025,"-46.09","Direct Debit 000793 BUPA AUSTRALIA 355886070000027000","+406.53"
23/01/2025,"-46.09","Direct Debit 000793 BUPA AUSTRALIA 355886070000026000","+452.62"
21/01/2025,"-9.99","UBER *ONE Sydney AU AUS Card xx1147 Value Date: 18/01/2025","+498.71"
15/01/2025,"-1434.00","Transfer To Ratel Pacific CommBank App Rent for January","+508.70"
14/01/2025,"-32.40","MORE TELECOM Victoria VI AUS Card xx1147 Value Date: 12/01/2025","+1942.70"
11/01/2025,"-6.99","APPLE.COM/BILL SYDNEY AU AUS Card xx1147 Value Date: 08/01/2025","+1975.10"
09/01/2025,"+1900.00","Fast Transfer From LAKSHMAN NARAYANAN Lakshman","+1982.09"
09/01/2025,"-46.09","Direct Debit 000793 BUPA AUSTRALIA 355886070000025000","+82.09"
08/01/2025,"+100.00","Fast Transfer From LAKSHMAN NARAYANAN Lakshman","+128.18"
